# k             sigma       delta     v       da        db       vsr       u   t_trans   itmax    nmax    dt       dx     
  0.0106     0.00379815    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0121     0.00453874    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0136     0.00518608    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0151     0.00569265    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0166     0.00601436    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0181     0.00611089    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0196     0.00594578    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0211     0.00548660    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0226     0.00470486    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0241     0.00357572    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0256     0.00207776    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0271     0.00019259    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0286    -0.00209531    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0301    -0.00479903    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0316    -0.00792954    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0331    -0.01149605    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0346    -0.01550611    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0361    -0.01996585    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0376    -0.02488019    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0391    -0.03025296    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0406    -0.03608709    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0421    -0.04238467    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0436    -0.04914717    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0451    -0.05637545    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0466    -0.06406987    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0481    -0.07223037    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0496    -0.08085655    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0511    -0.08994768    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0526    -0.09950277    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0541    -0.10952068    0.250  250.000    1.000    4.000    1.200   25.000     99     799999    800  0.00050  1.00000
  0.0001    -0.00000019    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0016     0.00005939    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0031     0.00021720    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0046     0.00045436    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0061     0.00074167    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0076     0.00104159    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0091     0.00131069    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0106     0.00150245    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0121     0.00156903    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0136     0.00146359    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0151     0.00114091    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0166     0.00055921    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0181    -0.00031987    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0196    -0.00153087    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0211    -0.00310463    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0226    -0.00506809    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0241    -0.00744468    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0256    -0.01025497    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0271    -0.01351633    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0286    -0.01724373    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0301    -0.02144963    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0316    -0.02614481    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0331    -0.03133809    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0346    -0.03703675    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0361    -0.04324675    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0376    -0.04997289    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0391    -0.05721904    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0406    -0.06498807    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0421    -0.07328228    0.300  250.000    1.000    3.333    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0001     0.00000026    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0016     0.00000471    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0031     0.00001054    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0046     0.00000014    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0061    -0.00005381    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0076    -0.00018649    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0091    -0.00043833    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0106    -0.00085298    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0121    -0.00147527    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0136    -0.00234923    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0151    -0.00351719    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0166    -0.00501845    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0181    -0.00688926    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0196    -0.00916211    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0211    -0.01186610    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0226    -0.01502680    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0231    -0.01618588    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0246    -0.01998992    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0261    -0.02429837    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0276    -0.02912702    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0291    -0.03448942    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0306    -0.04039719    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0321    -0.04685990    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0336    -0.05388579    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0351    -0.06148149    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0366    -0.06965261    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0381    -0.07840367    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0396    -0.08773822    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0411    -0.09765920    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0426    -0.10816879    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0441    -0.11926857    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0456    -0.13095969    0.350  250.000    1.000    2.857    1.000   25.000     99     799999    800  0.00050  1.00000
  0.0001    -0.00000069    0.500  250.000    1.000    2.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0011    -0.00008037    0.500  250.000    1.000    2.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0021    -0.00029386    0.500  250.000    1.000    2.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0031    -0.00064390    0.500  250.000    1.000    2.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0041    -0.00113484    0.500  250.000    1.000    2.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0051    -0.00177249    0.500  250.000    1.000    2.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0061    -0.00256397    0.500  250.000    1.000    2.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0071    -0.00351748    0.500  250.000    1.000    2.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0081    -0.00464204    0.500  250.000    1.000    2.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0091    -0.00594726    0.500  250.000    1.000    2.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0101    -0.00744314    0.500  250.000    1.000    2.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0111    -0.00913986    0.500  250.000    1.000    2.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0121    -0.01104762    0.500  250.000    1.000    2.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0131    -0.01317660    0.500  250.000    1.000    2.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0141    -0.01553672    0.500  250.000    1.000    2.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0151    -0.01813740    0.500  250.000    1.000    2.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0161    -0.02098767    0.500  250.000    1.000    2.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0171    -0.02409632    0.500  250.000    1.000    2.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0181    -0.02747141    0.500  250.000    1.000    2.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0001    -0.00000415    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0011    -0.00038031    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0021    -0.00138342    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0031    -0.00301356    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0041    -0.00527085    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0051    -0.00815546    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0061    -0.01166762    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0071    -0.01580759    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0081    -0.02057568    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0091    -0.02597226    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0101    -0.03199773    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0111    -0.03865256    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0121    -0.04593724    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0131    -0.05385234    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0141    -0.06239846    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0151    -0.07157625    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0161    -0.08138642    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0171    -0.09182971    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0181    -0.10290693    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0191    -0.11461893    1.000  250.000    1.000    1.000    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0001    -0.00002989    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0011    -0.00176611    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0021    -0.00660007    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0031    -0.01560502    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0041    -0.04895073    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0051    -0.04973044    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0061    -0.03489332    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0071    -0.04706728    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0081    -0.05105611    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0091    -0.05635758    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0101    -0.06261181    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0111    -0.06946562    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0121    -0.07685210    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0131    -0.08480890    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0141    -0.09337254    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0151    -0.10255834    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0161    -0.11237301    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0171    -0.12281875    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0181    -0.13389779    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0191    -0.14561087    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0201    -0.15795941    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0211    -0.17094471    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0221    -0.18456769    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0231    -0.19882937    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000
  0.0241    -0.21373092    3.000  250.000    1.000    0.333    0.000   25.000     99     799999    800  0.00050  1.00000


####################################################################################
